1.23942e+06 683247 618844 342489 309737 171490 0.496904 1.55556 9.70428 16.0588 2996.46 1588.89
0.283782 0.285114 0.285218 0.618769 0.288152 -0.130124
0.0721302 0.0715592 0.0715032 -0.096774 0.0954538 0.222997
-0.0105175 -0.011067 -0.011098 -0.130315 0.119518 0.0782706
0.060115 0.0599253 0.0599109 0.0195017 0.0469003 0.230821
0.0970542 0.0970141 0.0970173 0.097764 0.0710255 0.0944009
0.0974361 0.0974547 0.0974489 0.0910557 -0.0210503 0.103634
