num_ops num_float_ops num_comp_ops deepest_loop_level num_threads num_lambda_iter t(5) t(50) t(500) t(5000)
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 2 500 133.101 133.241 262.084 264.14
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 4 500 73.8027 84.684 264.982 265.497
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 6 500 50.9025 59.7962 267.628 268.174
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 8 500 39.802 60.1967 270.605 270.344
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 10 500 32.4199 53.3663 271.968 270.965
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 12 500 27.7389 31.0919 266.878 267.278
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 14 500 22.6589 30.8025 271.82 271.179
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 16 500 20.9898 30.8255 277.053 276.934
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 18 500 24.0767 39.1072 272.492 300.427
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 20 500 24.3228 40.1895 276.248 278.891
../functions/mat_mat2.hpp 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 100100206 50000000 25050103 3 22 500 27.5112 40.1203 273.616 274.005
