filename num_threads num_ops num_float_ops num_comp_ops num_lambda_iter deepest_loop_level num_int_var num_float_var num_if_stmts num_if_stmts_in_loop time(1) time(5) time(50) time(500)
../functions/mat_mat2.hpp 26 402 0 101 0 1 1 0 0 0 0.454227 0.42146 0.387194 0.666218 
../functions/mat_mat2.hpp 28 402 0 101 0 1 1 0 0 0 0.440153 0.438062 0.414385 0.87063 
../functions/mat_mat2.hpp 30 402 0 101 0 1 1 0 0 0 0.453264 0.438428 0.401806 0.880769 
../functions/mat_mat2.hpp 32 402 0 101 0 1 1 0 0 0 0.436298 0.428204 0.356013 1.34525 
../functions/mat_mat3.hpp 1 402 0 101 0 1 1 0 0 0 0.0104291 0.00901071 0.00874392 0.00840428 
../functions/mat_mat3.hpp 2 402 0 101 0 1 1 0 0 0 0.00863755 0.00803154 0.00745067 0.00926116 
../functions/mat_mat3.hpp 4 402 0 101 0 1 1 0 0 0 0.00835609 0.00773402 0.0063286 0.00872576 
../functions/mat_mat3.hpp 6 402 0 101 0 1 1 0 0 0 0.00889799 0.00799403 0.00679528 0.00871207 
../functions/mat_mat3.hpp 8 402 0 101 0 1 1 0 0 0 0.00998248 0.00883506 0.00628488 0.00885595 
../functions/mat_mat3.hpp 10 402 0 101 0 1 1 0 0 0 0.016057 0.0145571 0.0105126 0.00868399 
../functions/mat_mat3.hpp 12 402 0 101 0 1 1 0 0 0 0.0168961 0.0654029 0.00564492 0.00737356 
../functions/mat_mat3.hpp 14 402 0 101 0 1 1 0 0 0 0.0205745 0.0185498 0.00562194 0.00836615 
../functions/mat_mat3.hpp 16 402 0 101 0 1 1 0 0 0 0.0195166 0.016207 0.0100158 0.00899381 
../functions/mat_mat3.hpp 18 402 0 101 0 1 1 0 0 0 0.0203279 0.0174336 0.00756325 0.00930083 
../functions/mat_mat3.hpp 20 402 0 101 0 1 1 0 0 0 0.0173806 0.0156001 0.00702813 0.00913978 
../functions/mat_mat3.hpp 22 402 0 101 0 1 1 0 0 0 0.0169533 0.0145854 0.00775057 0.00886614 
../functions/mat_mat3.hpp 24 402 0 101 0 1 1 0 0 0 0.017021 0.015096 0.00780777 0.0109359 
../functions/mat_mat3.hpp 26 402 0 101 0 1 1 0 0 0 0.0192193 0.016199 0.00779282 0.0115064 
../functions/mat_mat3.hpp 28 402 0 101 0 1 1 0 0 0 0.0233901 0.0164312 0.00829945 0.0119491 
../functions/mat_mat3.hpp 30 402 0 101 0 1 1 0 0 0 0.016182 0.0177588 0.0179472 0.0131029 
../functions/mat_mat3.hpp 32 402 0 101 0 1 1 0 0 0 0.0358678 0.0140329 0.00497933 0.0101998 
../functions/mat_mat4.hpp 1 402 0 101 0 1 1 0 0 0 0.0143166 0.0124964 0.012422 0.0120334 
../functions/mat_mat4.hpp 2 402 0 101 0 1 1 0 0 0 0.00767234 0.00692881 0.00769763 0.00711543 
../functions/mat_mat4.hpp 4 402 0 101 0 1 1 0 0 0 0.00923875 0.00858789 0.00988038 0.0122912 
../functions/mat_mat4.hpp 6 402 0 101 0 1 1 0 0 0 0.00984413 0.00914942 0.00812296 0.0119287 
../functions/mat_mat4.hpp 8 402 0 101 0 1 1 0 0 0 0.00954765 0.00861897 0.00833835 0.00729995 
../functions/mat_mat4.hpp 10 402 0 101 0 1 1 0 0 0 0.0162845 0.0137245 0.0130116 0.0100977 
../functions/mat_mat4.hpp 12 402 0 101 0 1 1 0 0 0 0.0173881 0.0138502 0.0100458 0.0111909 
../functions/mat_mat4.hpp 14 402 0 101 0 1 1 0 0 0 0.0197934 0.0171797 0.00795339 0.0102666 
../functions/mat_mat4.hpp 16 402 0 101 0 1 1 0 0 0 0.0209484 0.0178123 0.0103563 0.0110632 
../functions/mat_mat4.hpp 18 402 0 101 0 1 1 0 0 0 0.0208412 0.0171321 0.00828255 0.0109862 
../functions/mat_mat4.hpp 20 402 0 101 0 1 1 0 0 0 0.0230235 0.0190324 0.00673396 0.0103486 
../functions/mat_mat4.hpp 22 402 0 101 0 1 1 0 0 0 0.0179328 0.0155798 0.0111338 0.00803761 
../functions/mat_mat4.hpp 24 402 0 101 0 1 1 0 0 0 0.020849 0.0160528 0.00752742 0.0121587 
../functions/mat_mat4.hpp 26 402 0 101 0 1 1 0 0 0 0.0226706 0.0180297 0.00786385 0.0135803 
../functions/mat_mat4.hpp 28 402 0 101 0 1 1 0 0 0 0.0225298 0.0154027 0.00935531 0.0126757 
../functions/mat_mat4.hpp 30 402 0 101 0 1 1 0 0 0 0.0208266 0.0166808 0.00739312 0.0147376 
../functions/mat_mat4.hpp 32 402 0 101 0 1 1 0 0 0 0.0207781 0.0162205 0.00871158 0.0123602 
../functions/mat_mat5.hpp 1 402 0 101 0 1 1 0 0 0 12.6692 11.8505 11.4449 11.4493 
../functions/mat_mat5.hpp 2 402 0 101 0 1 1 0 0 0 6.52432 6.48722 6.46635 6.59923 
../functions/mat_mat5.hpp 4 402 0 101 0 1 1 0 0 0 4.01349 3.99029 4.06705 6.96672 
../functions/mat_mat5.hpp 6 402 0 101 0 1 1 0 0 0 3.02663 2.96155 3.41215 6.97742 
../functions/mat_mat5.hpp 8 402 0 101 0 1 1 0 0 0 2.40051 2.39702 2.61661 7.01579 
../functions/mat_mat5.hpp 10 402 0 101 0 1 1 0 0 0 2.49171 2.14702 2.74681 6.9961 
../functions/mat_mat5.hpp 12 402 0 101 0 1 1 0 0 0 2.2741 2.42349 2.45996 7.02167 
../functions/mat_mat5.hpp 14 402 0 101 0 1 1 0 0 0 2.25777 2.34253 2.47406 7.31896 
../functions/mat_mat5.hpp 16 402 0 101 0 1 1 0 0 0 2.36644 2.18555 2.55226 7.32266 
../functions/mat_mat5.hpp 18 402 0 101 0 1 1 0 0 0 2.41032 2.32157 2.56559 7.13713 
../functions/mat_mat5.hpp 20 402 0 101 0 1 1 0 0 0 2.27167 2.28489 2.27617 7.2386 
../functions/mat_mat5.hpp 22 402 0 101 0 1 1 0 0 0 2.50105 2.24376 2.3072 7.35244 
../functions/mat_mat5.hpp 24 402 0 101 0 1 1 0 0 0 2.38227 2.25823 2.21981 7.49406 
../functions/mat_mat5.hpp 26 402 0 101 0 1 1 0 0 0 2.3672 2.302 2.21963 7.62443 
../functions/mat_mat5.hpp 28 402 0 101 0 1 1 0 0 0 2.46623 2.34869 2.16356 7.70627 
../functions/mat_mat5.hpp 30 402 0 101 0 1 1 0 0 0 2.38716 2.44307 2.18145 7.62801 
../functions/mat_mat5.hpp 32 402 0 101 0 1 1 0 0 0 2.42154 2.32433 2.17757 7.85109 
../functions/mat_mat6.hpp 1 402 0 101 0 1 1 0 0 0 0.526533 0.450782 0.369008 0.371605 
../functions/mat_mat6.hpp 2 402 0 101 0 1 1 0 0 0 0.326097 0.304506 0.260353 0.391053 
../functions/mat_mat6.hpp 4 402 0 101 0 1 1 0 0 0 0.245708 0.23851 0.239015 0.416209 
../functions/mat_mat6.hpp 6 402 0 101 0 1 1 0 0 0 0.244555 0.234015 0.240892 0.446395 
../functions/mat_mat6.hpp 8 402 0 101 0 1 1 0 0 0 0.222863 0.208829 0.220506 0.458491 
../functions/mat_mat6.hpp 10 402 0 101 0 1 1 0 0 0 0.393051 0.35145 0.315953 0.419025 
../functions/mat_mat6.hpp 12 402 0 101 0 1 1 0 0 0 0.415993 0.409408 0.364637 0.474211 
../functions/mat_mat6.hpp 14 402 0 101 0 1 1 0 0 0 0.46597 0.436292 0.381606 0.460025 
../functions/mat_mat6.hpp 16 402 0 101 0 1 1 0 0 0 0.471548 0.42473 0.385145 0.470094 
../functions/mat_mat6.hpp 18 402 0 101 0 1 1 0 0 0 0.416283 0.405752 0.290454 0.481611 
../functions/mat_mat6.hpp 20 402 0 101 0 1 1 0 0 0 0.425436 0.418331 0.29402 0.476466 
../functions/mat_mat6.hpp 22 402 0 101 0 1 1 0 0 0 0.410254 0.416611 0.346297 0.609219 
../functions/mat_mat6.hpp 24 402 0 101 0 1 1 0 0 0 0.457409 0.406587 0.406393 0.605327 
../functions/mat_mat6.hpp 26 402 0 101 0 1 1 0 0 0 0.451418 0.425762 0.393849 0.620179 
../functions/mat_mat6.hpp 28 402 0 101 0 1 1 0 0 0 0.490917 0.439439 0.396064 0.616624 
../functions/mat_mat6.hpp 30 402 0 101 0 1 1 0 0 0 0.481399 0.445054 0.395427 0.623922 
